sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
19621;SDS011;9958;33.196;-97.114;2019-01-01T00:00:21;7.25;;;2.50;;
12151;SDS011;6139;51.274;7.129;2019-01-01T00:00:21;76.40;;;50.37;;
7406;SDS011;3745;56.964;24.128;2019-01-01T00:00:21;7.97;;;5.93;;
16113;SDS011;8161;-33.910;151.157;2019-01-01T00:00:21;8.00;;;2.30;;
587;SDS011;280;49.579;11.010;2019-01-01T00:00:21;92.22;;;54.05;;
14613;SDS011;7393;51.446;6.801;2019-01-01T00:00:21;93.60;;;67.70;;
1164;SDS011;571;50.929;6.926;2019-01-01T00:00:22;0.30;;;0.30;;
17430;SDS011;8833;52.686;5.161;2019-01-01T00:00:22;103.47;;;64.57;;
2576;SDS011;1298;51.253;6.802;2019-01-01T00:00:22;104.70;;;73.25;;
10432;SDS011;5263;48.681;9.004;2019-01-01T00:00:22;111.40;;;70.43;;
11195;SDS011;5654;54.156;12.068;2019-01-01T00:00:22;12.20;;;9.80;;
9623;SDS011;4850;50.882;4.717;2019-01-01T00:00:22;13.25;;;11.75;;
19351;SDS011;9812;42.630;23.332;2019-01-01T00:00:22;135.03;;;68.57;;
2067;SDS011;1039;52.502;13.354;2019-01-01T00:00:22;140.80;;;104.30;;
1949;SDS011;975;48.761;9.152;2019-01-01T00:00:22;161.33;;;105.83;;
9571;SDS011;4824;50.882;4.735;2019-01-01T00:00:22;16.80;;;13.00;;
11883;SDS011;6001;50.716;7.168;2019-01-01T00:00:22;181.60;;;115.15;;
19515;SDS011;9901;47.449;7.692;2019-01-01T00:00:22;190.80;;;48.47;;
9260;SDS011;4667;42.726;23.252;2019-01-01T00:00:22;191.43;;;106.70;;
4333;SDS011;2180;47.743;8.975;2019-01-01T00:00:22;211.83;;;107.90;;
1889;SDS011;945;51.434;7.043;2019-01-01T00:00:22;225.32;;;149.42;;
4440;SDS011;2233;52.517;13.443;2019-01-01T00:00:22;228.75;;;129.18;;
11303;SDS011;5707;49.587;12.148;2019-01-01T00:00:22;23.95;;;22.05;;
2822;SDS011;1419;51.048;13.793;2019-01-01T00:00:22;251.8;;;420.7;;
10307;SDS011;5199;54.293;9.689;2019-01-01T00:00:22;25.47;;;12.07;;
5738;SDS011;2894;42.011;24.868;2019-01-01T00:00:22;25.83;;;20.97;;
8704;SDS011;4389;41.932;25.903;2019-01-01T00:00:22;28.50;;;22.07;;
9115;SDS011;4593;53.653;10.168;2019-01-01T00:00:22;31.43;;;17.33;;
5682;SDS011;2864;49.220;8.653;2019-01-01T00:00:22;332.27;;;194.47;;
7045;SDS011;3564;53.326;10.357;2019-01-01T00:00:22;34.87;;;22.20;;
13477;SDS011;6811;62.381;17.345;2019-01-01T00:00:22;3.58;;;3.27;;
10102;SDS011;5091;53.892;11.468;2019-01-01T00:00:22;36.95;;;24.27;;
842;SDS011;407;48.885;9.127;2019-01-01T00:00:22;383.03;;;171.80;;
10242;SDS011;5166;48.293;16.417;2019-01-01T00:00:22;45.03;;;19.63;;
8399;SDS011;4237;47.030;15.396;2019-01-01T00:00:22;48.17;;;22.60;;
15669;SDS011;7935;45.191;5.732;2019-01-01T00:00:22;53.60;;;32.48;;
9553;SDS011;4815;48.544;12.143;2019-01-01T00:00:22;55.17;;;36.77;;
4638;SDS011;2332;38.647;-9.155;2019-01-01T00:00:22;56.40;;;36.33;;
2303;SDS011;1160;51.153;16.940;2019-01-01T00:00:22;64.77;;;42.97;;
4339;SDS011;2183;48.871;8.439;2019-01-01T00:00:22;7.17;;;6.10;;
15510;SDS011;7857;52.387;6.040;2019-01-01T00:00:22;86.55;;;60.99;;
2267;SDS011;1141;44.444;26.099;2019-01-01T00:00:22;90.77;;;44.13;;
7959;SDS011;4025;51.750;5.887;2019-01-01T00:00:22;96.07;;;55.60;;
3267;SDS011;1646;52.451;13.326;2019-01-01T00:00:23;112.50;;;55.77;;
11683;SDS011;5898;50.867;6.745;2019-01-01T00:00:23;123.80;;;91.32;;
10246;SDS011;5168;47.854;7.944;2019-01-01T00:00:23;13.17;;;9.87;;
1955;SDS011;978;48.314;11.562;2019-01-01T00:00:23;132.60;;;66.00;;
13057;SDS011;6595;49.577;11.011;2019-01-01T00:00:23;145.9;;;112.3;;
14986;SDS011;7589;50.892;3.852;2019-01-01T00:00:23;15.50;;;7.13;;
2624;SDS011;1322;53.257;10.386;2019-01-01T00:00:23;16.07;;;11.00;;
4986;SDS011;2511;51.525;7.470;2019-01-01T00:00:23;168.43;;;106.37;;
13712;SDS011;6928;50.547;7.119;2019-01-01T00:00:23;172.90;;;109.70;;
2824;SDS011;1420;51.325;12.343;2019-01-01T00:00:23;177.67;;;122.45;;
12623;SDS011;6377;42.836;23.997;2019-01-01T00:00:23;181.97;;;101.83;;
16332;SDS011;8276;51.150;6.361;2019-01-01T00:00:23;1.90;;;1.80;;
8805;SDS011;4439;50.889;4.692;2019-01-01T00:00:23;19.03;;;13.90;;
5271;SDS011;2659;50.737;7.084;2019-01-01T00:00:23;218.20;;;37.63;;
5841;SDS011;2947;52.275;9.945;2019-01-01T00:00:23;26.27;;;15.87;;
17710;SDS011;8975;57.719;12.134;2019-01-01T00:00:23;27.77;;;8.20;;
5831;SDS011;2942;51.501;7.471;2019-01-01T00:00:23;281.13;;;130.57;;
9739;SDS011;4909;42.680;26.323;2019-01-01T00:00:23;33.50;;;28.23;;
9864;SDS011;4971;52.399;9.774;2019-01-01T00:00:23;36.87;;;24.23;;
337;SDS011;157;52.380;9.670;2019-01-01T00:00:23;36.90;;;34.93;;
7354;SDS011;3718;53.637;10.095;2019-01-01T00:00:23;38.63;;;19.30;;
19197;SDS011;9731;47.107;9.528;2019-01-01T00:00:23;42.63;;;27.10;;
2548;SDS011;1284;53.521;10.248;2019-01-01T00:00:23;44.77;;;32.43;;
19325;SDS011;9797;48.385;14.533;2019-01-01T00:00:23;45.28;;;19.77;;
18247;SDS011;9249;50.932;5.351;2019-01-01T00:00:23;46.00;;;25.23;;
17396;SDS011;8816;47.983;7.833;2019-01-01T00:00:23;474.40;;;376.80;;
16608;SDS011;8417;52.222;20.931;2019-01-01T00:00:23;56.20;;;39.78;;
15151;SDS011;7676;50.901;6.233;2019-01-01T00:00:23;58.63;;;37.33;;
2558;SDS011;1289;53.488;10.006;2019-01-01T00:00:23;59.33;;;51.77;;
613;SDS011;294;49.201;9.242;2019-01-01T00:00:23;64.13;;;53.67;;
6924;SDS011;3502;48.014;7.827;2019-01-01T00:00:23;644.03;;;478.70;;
13120;SDS011;6626;49.542;6.197;2019-01-01T00:00:23;69.33;;;56.43;;
18774;SDS011;9516;52.139;5.588;2019-01-01T00:00:23;703.90;;;481.00;;
9254;SDS011;4663;49.119;9.730;2019-01-01T00:00:23;74.47;;;47.83;;
19615;SDS011;9955;51.464;-2.565;2019-01-01T00:00:24;10.87;;;5.80;;
19543;SDS011;9917;51.257;7.152;2019-01-01T00:00:24;110.10;;;68.67;;
16097;SDS011;8153;51.285;4.421;2019-01-01T00:00:24;11.63;;;10.63;;
689;SDS011;327;48.774;8.944;2019-01-01T00:00:24;119.65;;;86.87;;
4933;SDS011;2482;49.155;8.253;2019-01-01T00:00:24;120.87;;;62.87;;
11396;SDS011;5754;43.725;7.417;2019-01-01T00:00:24;12.20;;;10.77;;
6424;SDS011;3245;42.643;23.384;2019-01-01T00:00:24;126.27;;;54.20;;
9637;SDS011;4857;50.867;4.710;2019-01-01T00:00:24;14.27;;;10.70;;
1308;SDS011;647;48.839;9.315;2019-01-01T00:00:24;147.17;;;92.65;;
6139;SDS011;3101;42.664;23.284;2019-01-01T00:00:24;151.27;;;72.37;;
12055;SDS011;6089;47.000;15.455;2019-01-01T00:00:24;17.50;;;11.03;;
7110;SDS011;3597;42.649;23.385;2019-01-01T00:00:24;190.47;;;95.17;;
4855;SDS011;2442;48.676;7.986;2019-01-01T00:00:24;1999.90;;;999.90;;
17666;SDS011;8952;50.860;4.382;2019-01-01T00:00:24;20.77;;;15.77;;
12350;SDS011;6240;51.538;7.697;2019-01-01T00:00:24;235.97;;;174.53;;
3377;SDS011;1702;51.965;7.643;2019-01-01T00:00:24;29.60;;;22.60;;
9685;SDS011;4881;52.316;9.786;2019-01-01T00:00:24;29.85;;;26.35;;
17022;SDS011;8628;51.150;4.470;2019-01-01T00:00:24;30.97;;;24.77;;
5257;SDS011;2651;51.593;9.929;2019-01-01T00:00:24;41.08;;;22.48;;
15488;SDS011;7846;48.829;9.115;2019-01-01T00:00:24;423.78;;;282.68;;
4284;SDS011;2156;48.161;11.534;2019-01-01T00:00:24;588.08;;;434.50;;
3815;SDS011;1923;48.153;11.537;2019-01-01T00:00:24;599.37;;;417.97;;
850;SDS011;412;51.399;7.480;2019-01-01T00:00:24;61.80;;;50.27;;
10424;SDS011;5259;51.505;6.748;2019-01-01T00:00:24;63.80;;;33.60;;
12410;SDS011;6269;51.044;13.692;2019-01-01T00:00:24;81.97;;;55.17;;
5161;SDS011;2600;51.837;8.973;2019-01-01T00:00:24;82.77;;;47.43;;
1473;SDS011;729;48.364;8.961;2019-01-01T00:00:24;91.73;;;74.54;;
1919;SDS011;960;51.464;6.969;2019-01-01T00:00:25;107.22;;;71.00;;
8480;SDS011;4277;51.355;6.740;2019-01-01T00:00:25;115.93;;;65.50;;
7271;SDS011;3677;52.024;8.536;2019-01-01T00:00:25;119.00;;;67.90;;
10166;SDS011;5125;53.130;8.245;2019-01-01T00:00:25;13.00;;;11.60;;
12515;SDS011;6323;50.933;6.971;2019-01-01T00:00:25;131.23;;;63.13;;
19388;SDS011;9830;41.876;23.474;2019-01-01T00:00:25;13.53;;;6.23;;
1316;SDS011;651;49.323;8.698;2019-01-01T00:00:25;141.46;;;99.72;;
16214;SDS011;8214;51.011;4.278;2019-01-01T00:00:25;14.60;;;11.47;;
7175;SDS011;3629;43.209;27.925;2019-01-01T00:00:25;195.63;;;87.47;;
6141;SDS011;3102;51.468;7.016;2019-01-01T00:00:25;1999.90;;;999.90;;
17308;SDS011;8772;42.803;23.427;2019-01-01T00:00:25;20.73;;;10.77;;
13728;SDS011;6936;50.125;8.766;2019-01-01T00:00:25;228.50;;;154.10;;
7481;SDS011;3782;42.597;23.495;2019-01-01T00:00:25;25.63;;;13.07;;
9142;SDS011;4606;49.451;11.083;2019-01-01T00:00:25;257.17;;;140.63;;
255;SDS011;111;48.397;9.990;2019-01-01T00:00:25;282.90;;;204.67;;
9821;SDS011;4950;46.042;14.472;2019-01-01T00:00:25;30.23;;;17.90;;
15938;SDS011;8068;51.322;9.451;2019-01-01T00:00:25;37.20;;;23.97;;
8931;SDS011;4501;52.574;13.338;2019-01-01T00:00:25;413.70;;;261.62;;
7379;SDS011;3731;48.128;11.487;2019-01-01T00:00:25;416.92;;;266.93;;
18637;SDS011;9448;48.183;17.258;2019-01-01T00:00:25;45.85;;;25.60;;
1426;SDS011;501;48.213;11.349;2019-01-01T00:00:25;460.63;;;365.32;;
7275;SDS011;3679;57.720;11.889;2019-01-01T00:00:25;46.97;;;9.43;;
4395;SDS011;2212;53.693;9.704;2019-01-01T00:00:25;47.03;;;18.70;;
5424;SDS011;2735;52.386;9.978;2019-01-01T00:00:25;50.00;;;26.13;;
10892;SDS011;5499;49.010;12.105;2019-01-01T00:00:25;50.83;;;43.60;;
351;SDS011;164;50.785;6.496;2019-01-01T00:00:25;56.33;;;41.30;;
7697;SDS011;3891;48.110;9.003;2019-01-01T00:00:25;61.35;;;32.90;;
1903;SDS011;952;51.425;7.329;2019-01-01T00:00:25;62.27;;;35.80;;
4256;SDS011;2142;47.491;9.724;2019-01-01T00:00:25;65.67;;;42.53;;
7037;SDS011;3560;48.770;9.161;2019-01-01T00:00:25;692.80;;;320.93;;
18762;SDS011;9510;49.846;19.718;2019-01-01T00:00:25;91.07;;;35.17;;
12914;SDS011;6525;51.351;11.978;2019-01-01T00:00:26;0.70;;;0.40;;
10867;SDS011;5487;48.876;9.084;2019-01-01T00:00:26;100.53;;;57.03;;
9010;SDS011;4540;47.458;9.643;2019-01-01T00:00:26;10.53;;;9.45;;
19245;SDS011;9757;52.322;21.196;2019-01-01T00:00:26;105.90;;;51.77;;
14905;SDS011;7544;48.047;11.701;2019-01-01T00:00:26;10.80;;;7.13;;
18019;SDS011;9135;48.363;10.877;2019-01-01T00:00:26;110.53;;;64.90;;
8094;SDS011;4090;49.271;8.696;2019-01-01T00:00:26;120.67;;;55.03;;
16119;SDS011;8164;53.547;10.111;2019-01-01T00:00:26;12.93;;;9.50;;
4959;SDS011;2495;48.199;11.532;2019-01-01T00:00:26;1.30;;;0.83;;
17896;SDS011;9074;46.531;6.584;2019-01-01T00:00:26;1.43;;;1.30;;
11966;SDS011;6043;51.435;7.445;2019-01-01T00:00:26;148.47;;;91.07;;
8001;SDS011;4046;48.775;8.732;2019-01-01T00:00:26;161.93;;;106.00;;
17834;SDS011;9042;42.632;23.366;2019-01-01T00:00:26;166.60;;;88.70;;
793;SDS011;380;48.738;9.213;2019-01-01T00:00:26;174.13;;;123.53;;
13430;SDS011;6788;50.822;4.719;2019-01-01T00:00:26;18.00;;;10.17;;
1272;SDS011;629;48.632;10.230;2019-01-01T00:00:26;238.82;;;146.82;;
11307;SDS011;5709;49.485;11.101;2019-01-01T00:00:26;246.20;;;215.10;;
2362;SDS011;1192;51.663;7.627;2019-01-01T00:00:26;27.10;;;22.05;;
7557;SDS011;3820;51.098;13.715;2019-01-01T00:00:26;2.73;;;2.63;;
2556;SDS011;1288;53.564;9.927;2019-01-01T00:00:26;30.12;;;26.90;;
11689;SDS011;5901;47.040;15.414;2019-01-01T00:00:26;30.27;;;20.50;;
19199;SDS011;9732;52.497;5.409;2019-01-01T00:00:26;35.33;;;21.70;;
8407;SDS011;4241;48.451;9.217;2019-01-01T00:00:26;378.73;;;271.47;;
14310;SDS011;7239;48.791;8.964;2019-01-01T00:00:26;383.60;;;332.30;;
5233;SDS011;2637;50.996;7.101;2019-01-01T00:00:26;387.57;;;215.77;;
5882;SDS011;2967;51.487;6.618;2019-01-01T00:00:26;38.85;;;27.65;;
1809;SDS011;903;47.767;11.160;2019-01-01T00:00:26;39.92;;;29.20;;
9040;SDS011;4555;49.918;7.012;2019-01-01T00:00:26;399.70;;;245.20;;
3779;SDS011;1905;52.481;9.802;2019-01-01T00:00:26;40.07;;;26.53;;
11791;SDS011;5953;52.371;9.918;2019-01-01T00:00:26;41.33;;;27.23;;
1483;SDS011;734;48.781;9.223;2019-01-01T00:00:26;427.25;;;364.63;;
5327;SDS011;2686;51.174;5.161;2019-01-01T00:00:26;44.88;;;28.47;;
1943;SDS011;972;49.019;10.978;2019-01-01T00:00:26;46.10;;;28.70;;
19211;SDS011;9739;51.688;-2.228;2019-01-01T00:00:26;5.17;;;0.93;;
12188;SDS011;6157;48.871;9.391;2019-01-01T00:00:26;52.60;;;35.37;;
4412;SDS011;2219;51.476;9.621;2019-01-01T00:00:26;52.78;;;24.32;;
4460;SDS011;2243;48.812;9.233;2019-01-01T00:00:26;529.00;;;318.80;;
777;SDS011;372;47.201;9.748;2019-01-01T00:00:26;551.03;;;345.97;;
1210;SDS011;595;47.988;7.843;2019-01-01T00:00:26;582.95;;;474.18;;
13981;SDS011;7065;50.881;5.503;2019-01-01T00:00:26;60.40;;;40.58;;
10489;SDS011;5292;5.424;100.299;2019-01-01T00:00:26;6.17;;;4.80;;
5957;SDS011;3005;48.796;9.211;2019-01-01T00:00:26;626.17;;;490.27;;
6233;SDS011;3150;52.373;9.723;2019-01-01T00:00:26;68.47;;;36.07;;
5185;SDS011;2612;49.141;9.220;2019-01-01T00:00:26;701.53;;;522.20;;
13801;SDS011;6972;51.517;6.919;2019-01-01T00:00:26;70.63;;;50.53;;
12271;SDS011;6198;51.446;6.698;2019-01-01T00:00:26;71.43;;;48.80;;
2213;SDS011;1113;42.017;23.987;2019-01-01T00:00:26;73.92;;;44.20;;
2458;SDS011;1241;50.920;6.936;2019-01-01T00:00:26;75.65;;;46.50;;
11400;SDS011;5756;51.256;6.764;2019-01-01T00:00:26;75.87;;;63.78;;
17011;SDS011;8622;51.867;5.865;2019-01-01T00:00:26;81.27;;;57.40;;
19390;SDS011;9831;42.141;24.538;2019-01-01T00:00:26;85.63;;;42.37;;
830;SDS011;397;50.564;7.273;2019-01-01T00:00:26;90.80;;;64.67;;
2802;SDS011;1409;51.155;6.938;2019-01-01T00:00:27;102.20;;;64.62;;
14584;SDS011;7379;51.507;11.876;2019-01-01T00:00:27;10.43;;;7.80;;
19153;SDS011;9709;48.938;12.064;2019-01-01T00:00:27;1171.43;;;725.33;;
10148;SDS011;5115;50.919;6.375;2019-01-01T00:00:27;121.07;;;92.77;;
8839;SDS011;4456;50.862;4.713;2019-01-01T00:00:27;12.90;;;10.90;;
11416;SDS011;5764;42.691;23.329;2019-01-01T00:00:27;131.78;;;76.47;;
8620;SDS011;4348;48.676;8.851;2019-01-01T00:00:27;137.10;;;80.55;;
3205;SDS011;1615;53.601;11.418;2019-01-01T00:00:27;14.27;;;10.17;;
3993;SDS011;2011;48.238;13.947;2019-01-01T00:00:27;147.85;;;67.12;;
1018;SDS011;498;42.643;23.409;2019-01-01T00:00:27;161.37;;;58.43;;
5267;SDS011;2656;51.191;6.669;2019-01-01T00:00:27;162.40;;;95.17;;
11319;SDS011;5715;48.234;14.320;2019-01-01T00:00:27;165.90;;;105.87;;
3403;SDS011;1715;50.930;6.924;2019-01-01T00:00:27;179.40;;;91.00;;
9718;SDS011;4898;49.297;10.609;2019-01-01T00:00:27;19.52;;;16.45;;
7613;SDS011;3848;42.017;23.099;2019-01-01T00:00:27;21.37;;;11.50;;
2886;SDS011;1452;50.237;8.606;2019-01-01T00:00:27;25.40;;;23.83;;
6638;SDS011;3355;52.883;8.429;2019-01-01T00:00:27;28.33;;;25.27;;
9999;SDS011;5039;47.419;8.183;2019-01-01T00:00:27;30.97;;;20.10;;
11955;SDS011;6038;52.276;10.529;2019-01-01T00:00:27;32.67;;;21.20;;
9268;SDS011;4672;50.121;8.605;2019-01-01T00:00:27;351.20;;;317.47;;
2700;SDS011;1360;48.795;9.204;2019-01-01T00:00:27;36.83;;;28.97;;
19147;SDS011;9706;52.267;20.976;2019-01-01T00:00:27;37.13;;;20.50;;
8572;SDS011;4324;42.012;24.872;2019-01-01T00:00:27;44.23;;;31.57;;
18196;SDS011;9224;52.422;13.024;2019-01-01T00:00:27;44.67;;;31.37;;
15192;SDS011;7697;51.629;7.483;2019-01-01T00:00:27;46.77;;;34.77;;
12277;SDS011;6201;48.817;9.278;2019-01-01T00:00:27;484.23;;;353.20;;
18507;SDS011;9383;50.929;12.115;2019-01-01T00:00:27;48.53;;;37.27;;
1983;SDS011;993;52.402;9.692;2019-01-01T00:00:27;50.50;;;41.92;;
16699;SDS011;8466;52.286;21.124;2019-01-01T00:00:27;57.70;;;40.07;;
18818;SDS011;9537;45.594;9.293;2019-01-01T00:00:27;60.25;;;36.33;;
10789;SDS011;5447;50.861;4.329;2019-01-01T00:00:27;6.97;;;6.27;;
3683;SDS011;1858;48.716;9.648;2019-01-01T00:00:27;815.90;;;490.93;;
19452;SDS011;9865;50.985;17.114;2019-01-01T00:00:27;84.03;;;43.17;;
19133;SDS011;9699;50.839;4.355;2019-01-01T00:00:27;8.70;;;7.40;;
18084;SDS011;9169;44.493;11.372;2019-01-01T00:00:27;87.83;;;65.30;;
9665;SDS011;4871;52.004;5.925;2019-01-01T00:00:28;0.30;;;0.30;;
18905;SDS011;9585;51.018;4.283;2019-01-01T00:00:28;10.67;;;6.80;;
7789;SDS011;3939;57.130;-2.087;2019-01-01T00:00:28;12.60;;;2.83;;
4154;SDS011;2091;51.041;6.997;2019-01-01T00:00:28;130.83;;;75.60;;
9354;SDS011;4717;51.030;6.981;2019-01-01T00:00:28;137.50;;;90.47;;
17698;SDS011;8968;46.953;7.437;2019-01-01T00:00:28;15.23;;;13.17;;
8343;SDS011;4209;48.779;9.117;2019-01-01T00:00:28;17.05;;;12.98;;
19205;SDS011;9735;52.180;5.645;2019-01-01T00:00:28;170.72;;;96.72;;
3789;SDS011;1910;49.042;9.028;2019-01-01T00:00:28;184.87;;;94.52;;
19247;SDS011;9758;48.641;8.149;2019-01-01T00:00:28;19.03;;;8.30;;
19345;SDS011;9809;51.528;7.587;2019-01-01T00:00:28;263.33;;;146.37;;
15312;SDS011;7757;52.627;4.747;2019-01-01T00:00:28;28.40;;;14.97;;
5426;SDS011;2736;52.386;9.978;2019-01-01T00:00:28;29.05;;;18.35;;
17604;SDS011;8921;50.964;6.801;2019-01-01T00:00:28;31.03;;;24.87;;
14486;SDS011;7329;50.866;4.366;2019-01-01T00:00:28;31.30;;;18.40;;
17163;SDS011;8697;49.873;8.677;2019-01-01T00:00:28;320.63;;;188.27;;
15067;SDS011;7633;60.025;18.770;2019-01-01T00:00:28;3.27;;;2.00;;
3379;SDS011;1703;51.965;7.643;2019-01-01T00:00:28;33.17;;;23.37;;
1244;SDS011;612;51.440;6.662;2019-01-01T00:00:28;34.60;;;16.62;;
14151;SDS011;7156;52.452;13.625;2019-01-01T00:00:28;349.17;;;197.80;;
4074;SDS011;2052;53.522;9.806;2019-01-01T00:00:28;35.33;;;21.30;;
7985;SDS011;4038;42.613;23.066;2019-01-01T00:00:28;36.37;;;22.17;;
11783;SDS011;5949;40.386;18.150;2019-01-01T00:00:28;3.67;;;2.77;;
13937;SDS011;7041;49.508;7.771;2019-01-01T00:00:28;382.57;;;236.33;;
3985;SDS011;2007;48.751;9.278;2019-01-01T00:00:28;39.40;;;29.53;;
15287;SDS011;7745;48.708;9.025;2019-01-01T00:00:28;403.33;;;287.20;;
11125;SDS011;5617;54.046;10.677;2019-01-01T00:00:28;42.13;;;24.73;;
15449;SDS011;7826;49.783;9.934;2019-01-01T00:00:28;44.80;;;23.93;;
13428;SDS011;6787;57.709;11.963;2019-01-01T00:00:28;46.63;;;10.83;;
836;SDS011;400;53.550;9.933;2019-01-01T00:00:28;47.03;;;39.25;;
2620;SDS011;1320;48.128;11.593;2019-01-01T00:00:28;504.05;;;393.88;;
17295;SDS011;8766;51.479;6.872;2019-01-01T00:00:28;54.70;;;36.93;;
18979;SDS011;9624;52.321;20.885;2019-01-01T00:00:28;56.67;;;25.03;;
7235;SDS011;3659;49.240;9.092;2019-01-01T00:00:28;59.87;;;33.27;;
5543;SDS011;2795;47.653;13.129;2019-01-01T00:00:28;63.30;;;36.17;;
1565;SDS011;776;47.675;9.318;2019-01-01T00:00:28;6.53;;;3.42;;
7575;SDS011;3829;50.799;4.359;2019-01-01T00:00:28;7.20;;;5.97;;
18064;SDS011;9157;51.117;6.423;2019-01-01T00:00:28;73.43;;;45.70;;
17243;SDS011;8738;50.271;19.026;2019-01-01T00:00:28;74.67;;;34.77;;
7469;SDS011;3776;56.943;24.141;2019-01-01T00:00:28;7.50;;;5.00;;
10090;SDS011;5084;51.387;6.779;2019-01-01T00:00:28;76.00;;;63.20;;
14199;SDS011;7183;53.225;6.554;2019-01-01T00:00:28;79.67;;;43.27;;
19715;SDS011;10009;-33.955;22.435;2019-01-01T00:00:28;8.48;;;3.42;;
2954;SDS011;1487;51.470;6.938;2019-01-01T00:00:28;86.15;;;51.40;;
4063;SDS011;2047;49.138;9.224;2019-01-01T00:00:28;879.87;;;675.65;;
6513;SDS011;3290;47.716;9.070;2019-01-01T00:00:28;96.27;;;45.20;;
14774;SDS011;7479;47.043;15.159;2019-01-01T00:00:29;101.90;;;57.83;;
16189;SDS011;8202;51.495;7.500;2019-01-01T00:00:29;110.60;;;75.27;;
2562;SDS011;1291;51.420;6.971;2019-01-01T00:00:29;139.33;;;102.00;;
3849;SDS011;1940;51.052;13.678;2019-01-01T00:00:29;148.23;;;77.20;;
5337;SDS011;2691;50.955;6.930;2019-01-01T00:00:29;149.27;;;97.53;;
19255;SDS011;9762;52.490;13.410;2019-01-01T00:00:29;162.67;;;124.80;;
12812;SDS011;6471;50.932;6.934;2019-01-01T00:00:29;185.80;;;107.23;;
7801;SDS011;3945;48.952;9.506;2019-01-01T00:00:29;186.23;;;119.60;;
17684;SDS011;8961;54.336;18.627;2019-01-01T00:00:29;20.00;;;11.07;;
6300;SDS011;3183;51.010;6.898;2019-01-01T00:00:29;213.07;;;121.33;;
14706;SDS011;7444;50.814;4.936;2019-01-01T00:00:29;24.00;;;12.20;;
12643;SDS011;6387;42.713;27.759;2019-01-01T00:00:29;28.05;;;18.51;;
12489;SDS011;6309;48.713;9.415;2019-01-01T00:00:29;283.57;;;161.55;;
15098;SDS011;7650;53.639;9.942;2019-01-01T00:00:29;29.63;;;22.87;;
13200;SDS011;6665;51.238;12.386;2019-01-01T00:00:29;34.23;;;23.93;;
3895;SDS011;1963;48.804;8.358;2019-01-01T00:00:29;34.90;;;19.17;;
13380;SDS011;6760;48.834;9.163;2019-01-01T00:00:29;351.00;;;237.80;;
7873;SDS011;3982;47.974;16.399;2019-01-01T00:00:29;39.23;;;22.97;;
18140;SDS011;9196;49.195;12.527;2019-01-01T00:00:29;41.92;;;28.67;;
7499;SDS011;3791;59.923;10.738;2019-01-01T00:00:29;42.57;;;29.03;;
9338;SDS011;4708;42.517;27.453;2019-01-01T00:00:29;44.87;;;31.77;;
15496;SDS011;7850;52.204;5.941;2019-01-01T00:00:29;47.08;;;41.96;;
11265;SDS011;5690;47.066;15.444;2019-01-01T00:00:29;48.53;;;25.93;;
8904;SDS011;9985;49.824;8.945;2019-01-01T00:00:29;52.33;;;35.27;;
9741;SDS011;4910;50.207;8.739;2019-01-01T00:00:29;525.00;;;313.80;;
12782;SDS011;6455;41.991;23.087;2019-01-01T00:00:29;52.50;;;31.90;;
2590;SDS011;1305;48.737;9.102;2019-01-01T00:00:29;546.73;;;405.33;;
6699;SDS011;3387;50.147;8.673;2019-01-01T00:00:29;551.42;;;496.18;;
4462;SDS011;2244;50.200;8.219;2019-01-01T00:00:29;55.37;;;34.80;;
2209;SDS011;1111;51.123;7.397;2019-01-01T00:00:29;62.40;;;54.47;;
7665;SDS011;3875;46.562;4.899;2019-01-01T00:00:29;6.83;;;4.63;;
19076;SDS011;9671;48.464;11.925;2019-01-01T00:00:29;68.97;;;57.83;;
19010;SDS011;9638;48.376;9.947;2019-01-01T00:00:29;80.67;;;37.10;;
19078;SDS011;9672;51.045;16.976;2019-01-01T00:00:29;82.43;;;51.17;;
5263;SDS011;2654;47.957;13.615;2019-01-01T00:00:29;9.23;;;4.20;;
3807;SDS011;1919;50.863;4.319;2019-01-01T00:00:29;9.60;;;5.62;;
4303;SDS011;2165;48.688;9.012;2019-01-01T00:00:30;112.70;;;53.23;;
1444;SDS011;716;52.496;13.338;2019-01-01T00:00:30;125.20;;;85.70;;
11939;SDS011;6029;42.701;23.282;2019-01-01T00:00:30;128.85;;;75.87;;
17872;SDS011;9062;42.698;23.347;2019-01-01T00:00:30;138.87;;;80.10;;
4126;SDS011;2077;51.039;7.061;2019-01-01T00:00:30;140.80;;;95.53;;
11795;SDS011;5955;52.490;13.457;2019-01-01T00:00:30;187.10;;;123.83;;
10183;SDS011;5133;50.894;6.964;2019-01-01T00:00:30;203.47;;;148.63;;
16908;SDS011;8571;49.425;11.090;2019-01-01T00:00:30;216.38;;;126.78;;
18136;SDS011;9194;42.631;23.297;2019-01-01T00:00:30;238.27;;;84.67;;
7689;SDS011;3887;48.512;9.078;2019-01-01T00:00:30;249.10;;;159.90;;
8117;SDS011;4101;49.374;7.069;2019-01-01T00:00:30;252.57;;;142.03;;
3619;SDS011;1824;42.678;23.254;2019-01-01T00:00:30;269.23;;;137.83;;
321;SDS011;148;51.481;7.209;2019-01-01T00:00:30;287.87;;;149.07;;
